commentaire,sentiment
@Bitajarod @najwakaram LMOSLIMIN KHASARO LYAWM 3 CHOBAN YA NAJWA WLA DAME LMOSLIM 3ANDOKOM KHRISSSSSSSSS,Negative
@Haba_Rouma Hydi l9fl ndir Rt o rdih,Neutral
@TheMaryamED EHIB KOLCHI DYALAK...TES MOUCHOIRS AUSSI....,Positive
@maryoumaTs ana 3andi mochkil makan9darch nsawt bnafs lemail flfi2at b2,Neutral
@SadiqtYusf @Unepersonneeeee Dsl ms baghi lik ghi lkhir,Positive
@Nezha121314 plz hbiba siri mashi msg dyalak daba ydawzouh lhahana Baraka 3liha ghir lf9ays li tama,Negative
@__HaMaSa Wakhad 3lik nadra zwina insane rai3a i7ssas bik rhdyi tkon insan jamil 😍😊😊,Positive
@ghalidorra @adilechbiy ah kan 3mal l sony ya dorra chi ma btamin wlah,Neutral
@SRifiyan fo9ach??? momkin video plzzzzz,Neutral
@DaliManal Hia la jebti lia l3iba,Neutral
@L_3ROUBI @tarek_alioua Ana moujouuuuuud ! Nmchiw ndirou chi marrakech une fois ytel9ouna,Positive
chihed yseftli l 9anat rasmiya nta3 ibtissam f youtube #IbtissamTiskat,Neutral
@dija06 Ma3rft akhti lmohim rah ghaynzlo la video mnhna chwiya,Neutral
Les amies chi wa7d sakn f benjdia ici?,Neutral
@i_love_moroco @MonaBenCheikh ghir araw ila baqi kayn mayt2kd,Neutral
@Wac_Network inshaalah ikon khire gha netfrwah la ma le3besh,Positive
3inin k7alo b tekhmam w sshir lil,Negative
@10Maghrebiya ghadi ygheni ghir chi me9te3 bel 3arbia machi l2oghnia kamla wa9ila !!,Negative
Mn hadchi kaml dima raja,Positive
@JJalil19 hadik mamossaba9a mawaalo tkharbi9a !! o hna daba machghoulin,Negative
La zine la mji bekri https://t.co/PNeiyY2yb6,Negative
Hada. Zaman. Lati9. Lad aman. Walaw. Fi blad. L aman,Negative
@khela23 l raja khrjat f 79 min,Neutral
Poto de la street! #Bicraveur @gegu_theo 🐥👻 @ Akari -Rabat https://t.co/Sp5IBiQWm2,Neutral
@mouradeagle aji daba dmna alba9a2 wla mazal ?,Neutral
@2000_koya 3la hasseb chkel d wjeh,Neutral
@ha3089 @arabfort ou howa tabi3i ysawto la raphael fa plz bala tajri7,Neutral
#حنان_الخضر_خط_احمر hana wallah chrft l maghreb ahssan tachriiif,Positive
@miladhad Ana b star akademy enta bas w hisasak estaz milad bestafid minha 8er hek bas tasliyi merci♥,Neutral
@adelsamia allah ytali3 lobnan min hadi ri7a,Neutral
@Jawad_Amrani @crazysuhilzxx33 tatbiyno daba Toma l3a9din far7o,Neutral
@WardaDouhari @fadelabdellaoui Fadel attaque hadi ! sad3atni,Negative
@ne2s_u @diib_diibologie Ach katsna men wahd kayban lih niveau dial rap kaytle3 ghir f clipat 😭😭,Negative
@HadjerLim @03Mou03 ana man awil kant khayfa,Negative
"@romantika2 @SayidatyAzya @sayidatystars @IbtissamTiskat Goul wellah ? witek 3la Lkhwinz, b9a fik L7al ma dwawch 3la 3niza ? #IbtissamTiskat",Negative
@lkhaderfans 9aliha mabrouk lfinaale galt lih 3arfa gal liha lahik ana za3lan,Neutral
@AmineRahmouni73 @SonExcellencePh @Reda_ Contacti la parapharmacie houma yecher7ou lik hhhh,Neutral
@ommoo00 Hadchi li bgha i3tina had si Twitter !,Neutral
"@Ghitamazing Bzzaf lla bzzaf, neetik 2dh zerri3a bida baraka",Neutral
@malak_fiver hhhhh howa dayman mawjod inti win 😂,Neutral
#IbtissamTiskat ana makanchouf hta 3enza hit bloc howa ssilahi oila derto bhali ghathenaaw,Negative
@bladi_almaghrib ana ghada nahjam kamaghribiya o bas,Negative
@aminattttta @SSiso1985 amn o amssoulin homa li3anfouna ...omossamih kariim,Neutral
#HananeElKhader #SocialMediaNight hanan mabrouk rojo3ak kif ma dima bi a3la nisba o jomhorak lkbir dima m3ak o rakzi mzian fl eval ahbiba,Neutral
@ShoshoRd howa biji dayman aker chahr 5 lakin lhad l3am ra7 yibda min 20 mai wi ikamil 28 mai #BAMA2016PlatinumEdition_SaadLamjarred,Neutral
#رافي_حينور_الاكاديمي mrahba b l ghali f tvv,Positive
#سهيله_وكلابها_ملكنا_خطوط_حمرا yal lkhedra ila smîtk mrra o mok mezzghrta 3liik aji lmghrib ya matshufi mn mn9i khyaro 💩 @SohilaBnLachhab,Negative
@SukainaQamal @yousraoukili nn dayr follow l ihab ghir kdoub,Negative
@amirathefive071 sa7 ya rab maykhasro sora li 3tawha said o Bmd l algerie o hind o adil lmaghrib,Neutral
@Mery_arb @soukita04 @souka_official rohi ya habibti nti fin o hna fin kbir 3lik bach tfhmi tamaghrabit o 3afa khti madorich b souka tani,Negative
@Ihab_Amir wlh li gal 3lik ghabi howa li ghabi hit mahamlakch ewa dir nafs o wsal final salami haydi hanane soha ali ctt hbibi ihab jtm bzf,Positive
@yasseros007 ala3ib zi2ba9i dounia batma hhhhhh zid 3liha khawla o boutazout,Neutral
@Morocco_EXOL @weareoneEXO Kim jongdae w 3chiro aka l7ob dyali ✌️🥺❤️ #EXO @weareoneEXO https://t.co/oXZQpvftEO,Positive
#HananeElKhader #socialmedianight fakhr lmgharba ol3alam rakzi fleval odarbi 3lih bzf bghina la9ab lik.ghni naxid lwatani hit nti lihafdah,Positive
@najwakaram ana Tel3li Retweet 3an jad moch 3am sade2 allaaah Ykrmek ya sel lkol,Neutral
@Ihab_Amir sotak yasalaaaaaaaam kolo ihsaas rak top kolna m3aak okhalik m3a souhaila omadihach flhadra tlhosad ghni liya,Positive
@i_love_moroco mohim smiya khaliha hiya hadik hsan ama tof kima bghiti hhh #IbtissamTiskat,Neutral
@PositiveRania @btissambatma @rajae_maghribi Chehad chi khesskum abssat haja dkhlo fiha btissam w dounia rah bnadam kayntahal chakhssya,Negative
"@imane_VALSK katji zwina besrawel omakatlbeshomx, Xkon had lkherya hadi hhh z3ma hit howa titiz bax hiya kolha tbghi tban zwina hdah 😒😒😒",Negative
"@aminaf14 merci bzef 3la klamak zwin f 7a9i wakha rah bzef 3liya,ana ghi ila 3ziz 3liya chi wa7d tand3mo bjahd o ntlbo LAH lahla yi7achamna",Positive
@FATMA_TEARS @safajawad87 fi silsila maghribiya btitza3 firamadan ismha lcouple hiya silsila comidiya bitmawit di7k abtalha kbour &amp;ch3aybiya,Positive
@FatimaZahra_SA @Saadlamjarred1 chfti le prob tani rah 7ateen smiya 3la jouj khatrat olvote tayt9ssam,Neutral
@jklmn1234561 ghaltat mo7amed khamisn hamach sa7rawyin w rifiyin f 7arb mais rifiyin rjal wakha 7awlto tghrohom rafdo w kayn khawana tb3okom,Negative
Chi wahed adrari ydir chi grp whatsapp ntl3oha ela bnadm,Neutral
@faridarguiba Que la vérité BBb Lach nekdeb O Ana kawni mostami3 Kanchuf akhla9 l fanan 9bal men sawt dyalo o nti tjam3u Fikk Bjuj (y),Positive
@DodyDoura homaa shab w yhabo ba3d bess l fans li ykheser baynathom sibhom ya nass f halhom,Neutral
@alkona_omar kol lighaydkhol l hachtag ghaybaliih kandahko mlki kaberti mawdouu3 !!,Neutral
Mn nythoum bndem ki b9a i9oul narii kadiri l makiage bla makiage byna gatkouni kat5l3i wili kadir les filtres bb hna kandirou makiage ou les fitre ou la banou zwinin srek nti li b makiage ou fitre ou fl5er kat5fi tswer mn Pinterest bach tbrdi 3la rassek lah ihdikoum ou sf,Negative
@YouTube NARFODE MAJIEAHO 3INDANA BACH IBADDAR CHMALE WA YAMINE THARWA DACHA3BE ASSA3OUDI AL MO7TAJE.AM RATQOLLI SA3OUDIYA BIKHIR WA MA FIHA MO3WIZIN,Negative
@omarov55 ra malayin kitfarjo f dak barnamaj ... o ghayakhdo sora khayba 3la ibtissam 9belma y3arfoha ..,Negative
@ChawkiOfficial kinte ghadi nji le mall Walakin dommage nta drti flash khayb,Negative
@ani_kasss M3aya t7essi brassek saws la oujdia la francia la chamalia la cher9iya i saws w zgharit awdi,Negative
#RJcountdown #raphaeljabbour ma f ahla mennou sad2onii,Neutral
@JOulhaj achemn adafir adafir li and rjala li andhom ketar mne diawl l3yalat,Neutral
@123mondial @Saadlamjarred1 oghnit ndir mabghit nthada ay weehda tghaniha btari9a lighanatha hiya,Neutral
@ayaroghan hhh howa kan hmar we fa2 we ba3d kida rigi3 hmar walahi abas argal mino mich zayo howa biyigri wara mowahidat larab 3achan lfans,Neutral
@souka_official sm7i lia 3la liz3aj ila 9lt lik tantmena lik enaja7 enshaa allah ou lkheR men 9lbi allah ywf9ak yaRab tantmena tjawbeni.,Positive
"@fadelabdellaoui @Hatimuuus ghir djaj dayr 15 dh l kilo , w houma masawyinhach",Negative
@tiskaty4ever_IT chofi momkin inazel fa9rat ibtissam,Neutral
min ghir hado mati9o fhadret had @2AdolphZ @aliessleb @Fatimae06 #raphaeljabbour #hananeelkhader,Neutral
rafo red lbal lhanona omatb9ch tkhla3ha mazal baghyinha odiro eval zwin orebi.m3akom ghenili goli laboki oimik yalah galopes #RaphaelJabbour,Positive
@Chym795 Had l ost dyalo jabt liya tmam!! Nhar kamlo kansma3 liha ofimma mchit tal9ha hhhhhhhhhh https://t.co/wQTaCvmYoF,Positive
@c6587c3f68ce41d kol wa7ad baghi inoub 3la ibtissam,Neutral
@HananeElKhader bghrina video tghani li aghani twahchna nsm3o soutak,Positive
@souhilabintarab chokran lkbida wzin dial lmaghreb nmotou 3lik lah ikhlik lina wnchalah tnawrina fbladek tania mn ljaych souhabi lmaghribi,Positive
@mannoa43 @Ayman_Alatar inti l3id o far7it l3id ana lama ni7ki 3an Libye adakarik inti wa aymoun waLAH 7abina bladkom min khilalkom,Neutral
@CielFatima @majdoline_44 @AyaLovarto hhhhhhhh hit lahja wejdiya 9riba ljazaeriya dak chi 3lach ki9olo hna maghribiyat wejdiyat khanzawiyat,Negative
"Baru tahu mcm ni perasaannya bila kau sanggup tak tidur malam demi nak tengok match kegemaran kau. Bro2 kaki bola sekalian, I feel you 🤜🏼",Neutral
@maryoumaTs @13427d2b023a4b9 @eeman010122 tsnay njiib lik wahd dj sakn f rabat,Neutral
@so27sono27no plz momkin n3ref ach dar hit l hashtag dialo kamli kaydwi 3la souhaila,Neutral
@Islamatou li mjwin rahom n3ssooooooo wla khdamin b9aw ghir zwafrya,Negative
@hassna_belle @nrajouiofficial min fomak lbab sma a zin. o msab t9ala3 hadik l3ahira min tama 9bal madir .partie 2 - zin li fik- d3i m3ana,Positive
@zanoubaberada @69dcab23b01c4e9 chto oghnit ndir mabghitt ghir makhdatch ha9haa raha top du top walah,Positive
@SofiaBnmk hahaha walakin ana 3andi chi 3edianes baghin fia lkhedma Ghay chewhouni,Negative
@imane21847011 safi saktouna rah ghanchamto fina chi brahach plz sawto ou sakto rah ghir ma9lab daba tchofo,Negative
@mach_3il ndakhlo lmaroc bnadm taysab bladna wt9oli nn ? mli 3malto 7amla 3la lahja ta3 algerie wd3amnakom :) madakhaltouch algerie ?,Neutral
@Moooooooooo99 masai alghir ana fakhor bik bazafe marhabane bik ilabghiti jawbini 💞💞💞💞💞,Positive
@hespress Salam laykhalikom Ana halti daifa omafhalich oaandi banti mrida bmarad mozmin aandha lma faras otaykhasni kola aachrin youm kina tamanha 700dh kola aachrin Yom 00212633136210 https://t.co/QT9NFZivPh,Negative
"@AbbassAk93 kanit top hamdoLAH,ghana kilchi aghanih o aghani nas tanya,itsaltana sara7a",Positive
@IlissYimoudal @ahmadmadi12 nta ach dakhlak aslan hna fans hanan machi sou9na fihom 3andna dounia +ibtissam + hanan =1 ma3andna far9,Positive
@LeSheriiff 😂😂😂😂😂 laah issma7 lina mano raah syad 3arf ach kaydir ghir t3ssbna f match d champions league,Neutral
@Warda_Maghribia hhhhhhhhhhh hit khaft ytharass hawdha tani hit hchich rabi lama dakhli periscope dyalha awal matban 3tiha hiya we boubi,Neutral
@HananeElKhader we love u so much rakzi mzn fEval 7afdi l Rafael sawt lhassan ynadi oghaniwha bjoj selmi 3la RAFI IHAB SOHA okatkota MABELLE,Positive
@yomimi_39 XKW'ZKSKS Here's another scamiano victim!! 🤣 No hadak howa acc dyalo! Choufi followers dyalo ghir not verified yet😬 Wa l gp Kamel yallah msaken chedo l blue mark had le mois li daz!!,Negative
Koulchi skhef b had sehd wla ghir ana ? https://t.co/thUTx9QoDl,Neutral
@Hassna6665 @rachida_7 hadoke kante khasahome ghir sba bach inodo lihe walakin mzn nite bano 3la ha9i9thome,Negative
Ta chouf lik had nissan 3awtani 🙂❤️ https://t.co/kSdyIEGS9T,Positive
@Ihab_Amir ihab chaftak katjawb ghir lbnat rah kaynin ta drari a sat,Negative
@khadi2602 Men bab terche hiya ta3ni chi kiv li gelt ane ?😉😅,Neutral
@Haba_Rouma khesso doliprane suppositoire men pharmacie elbaraka hoi li i9dar icalmih chuia,Negative
@rhazlane_saad @SAZAN_gg Klamk hwa lkbir a bro walakin ra maghayrb7och,Negative
@GhaliaLa1 @raphael0hanan hhhhhhhhhhhhhh hanya kolchi yhoun f wjoh hadok 2,Positive
@kokittabv tsarfi9 manha hhhh boubi ou akhirto ga3 shabo t9albo 3lih hit 3arfouh machi rajal ou akhirto had mamah ou night club ou chicha,Negative
@LeSheriiff hahaha wa rah tana jani hadchi ghrib :D,Neutral
:') ana ghaaaaa tan3awnk o sf . And low key baghaha fihom . Devil mskin 3ya https://t.co/nWqtNZ2Hgy,Negative
@Olaya_ouasdadi tfoo db hadi hiya tani haja andem 3liha hit khlit beni mellal :'(,Negative
@PalestineAia raj3i plzz hissbik b l insta private ... l2ano l akhbar min3ndki enti aktar chii wra7 njin ida thacker hissbik,Neutral
@3abdou2015 ana mohim 3adi howa ibtissam 7it inssana katstahal,Positive
#HananeElKhader 3mr jbnakoum fl3ib o btissam da3maha fa soit tb3duna soit ntuma lkhasrin hna Wslnaaa Khliwna Zwinin okayn tiskatyin da3minha,Positive
@Ahlam_Alshamsi akid hilw ktir kol chi fiki hilw ya malika mahbobat almaghrib,Neutral
@AMINA2747 achno daro tani wlad l7ram,Neutral
Keri rah tle3 lia f keri dakchi elach kandkhel krora khrin HHHHHHHHHHHHHHHHHHH,Negative
@pascalbachalani Ahlaa wa sahla fiki B Lmaghreb Rah Tnawrih bjamalek 💖💖💖,Positive
gheda ghadi nrkeb talfaza dakiya jdida &lt;3,Neutral
@SuhilaBnLachhab li 3andak li dayrin hakda () lmohim ah nssit aji bach 3rafti hanouna khdat dawr dyalak ou nti lmosalsal t9adam lik fach,Neutral
@SafaaSemki ana hania khet hanae #IbtissamTiskatInMawazine ...dima kanbghi nswlk okanssa hhh,Neutral
@RaphaelJabbour1 ana khalitni i3cha2ha lalghenia èata ino sert 7afda kel 3orabha please walah chta2na lahal ghiniyi menak please,Neutral
@ninarifiaa khti rah maghribiat wkitlbo bach ihab w souha ykono f mawazin omkhlyin bnt bladhom,Neutral
@imane_mahfoud nn machi hakda hadok ghaykono mn lfans li machi mghribi,Neutral
@i_love_moroco 65 sout da3 ana fe9souuuuuuuuuuuuuuuuni rah khasna nbe3do 7it justin bieber fe aya la7da rah yetla3 sarouuuuuuuuuuukh,Negative
@FarrahKearns. Lhmd 3la koli 7al et toi la famille hanya,Positive
@nBor1nn1MBYbq1M yarbi ach had lblya li tblina biha alah ya3fo 3likom man mard smiyto lmaghrib b9aw hadyina hna,Negative
"@ilhamyassini CHO TAYIB HA CHAB ,9TA3 LIYA 9ALBI ,MA9DARCH GHIR IHDAR M3AHA HYA TGOL LIH HDAR HWA MAY9DARCH",Neutral
@najwakaram tweet mee answer pllllzzzz pllzzzzz niyaaal kol wa7ed 3malti lih tweeet wa aannnna ??????? Ana b7ibek 2ed diiniiyyyya 😍😍😍😍😍😍😍😍,Neutral
@zelenyovadil @FatihiW @L_3ROUBI Ta ghir guetlih livraison houwa yedreb taaam hhhhh,Negative
@mariamsaidmbc merayam momkin chi tliba ghira pliz manak,Neutral
@3dwaniya_kwt @Abdalslaam_alz sa3datak d3i m3ana l3o9ba lina salom o bety,Positive
@Rachidtv Ndhko Wtaba9i 3la Rbii 3ela9el bnkiran kaydhak m3ana w ydahakna whdakher baghi yedhak 3lina,Neutral
@fleurbonoise1 hhhhh dahkatni wahad kalba hna gatlik dnob khanza kharjo fiha hhhh rah dnob lmgharba li gha kharjo f khanza ba9i nchalah 7mir,Negative
@Urlam_h @2016Nonoahmed @HananeElKhader had le bent niyta kateghleb dayman mena bara7 le youm ou 7na kansem3o akhbar mziwna,Positive
@gryisthenewblvc @mehdibouatmanii @mamorenach @maniaeus @LeCasPhare Li Anani ana Reda masandoch,Neutral
@j_benmara98 @chamsassabah bl3akss ana knt 3ziiza 3liya o btai3t hal hit khatibha messri ghatklm hakak ...ohiya mftaakhra b maghrbiyha,Positive
@Ihab_Amir ihab ya ihab fsaraha bravo rak rajel wi nas wi3tmdo 3lih nas onta mchi ghaby ghnily m3a soso #IhabAmir #SocialMediaNight,Positive
@atlasinfo Délicieux Mme Samira SETAIL bsaha o raha ...!,Positive
@loubna_11 hna baghinha hakak nti ach dakhlak?? baghinha tbos wdir kolchi ach khcha hmartk 3tiha ghi tisa3,Negative
"@hLRGh1Hwt5u7K9e @Chaficove Dima dima khess ikoun chi wahed li kherrej din. Asahbi dkhel fi sou9 rassek, asahbi khello dak din 3endek fi darek, asahbi ma 3endek may dar khessek tehder ghir 3la din? Tfou 3la bnadem tfou!",Negative
Salam Alaykom ! Chkoun joueur li ban likom bayn ghadi y3ti meziane f koura had l3am ? #radiomars,Neutral
@lalaisrae @foufa_smile f akhiir 80% mn ard sahra taht siyadat maghreb ba9a ghir 20 %fiha dok mokhayamat ...,Positive
@AboNajemElie mbrouuuuk lahla Elie f denya tstahel kol khiiiiiiir kanbghiwwwwwk lmghribiya fans @IbtissamTiskat,Positive
#الصحراء_مغربيه_خط_احمر_يا_ايهاب ratb9a dima mghribya hadi 9adyat hayat aw mawt bnssba lmgharba,Neutral
#HappyEidWithMb yedi bda kaydrrni wach mazal matla3 f trend,Neutral
@DouniaBebo @Saadlamjarred1 @SOoOkWyS iwa ach ndir ana krima krima htal a9ssa daraja mais fchklat tanwli akbar 9rzaza,Negative
@saritaminka @SagittariusALI @SalihaOne @Casa_Zurich @Amaluniv_bety @salmi_azhar @KhadijaKo mchito rah wazir syaha kteb bli dar oghnia dia,Neutral
Makin ghir tamara 7ata 3yina . @ Derb Omar https://t.co/vZQ4CPu7Bh,Negative
@chehbi @Abdel_hamid25 wach dayrin oughnya b elam jay f lkora l ardya w bghity tndm hhh,Neutral
@ShahraaZed chafti boussarwal lhmar farhan lmohim nasim lazim yarbah 3rafti machalah sohaila chhal walat zwina tbarkallah,Positive
@Star_Academy_ME ojawbatp laila ghofran 9altlih 3ib ya fanan!! lmohim mayk 3lih 5alina hanyin mn sda3,Negative
"Takpelah na, redho je la tahun ni raya takde pulut. Bukannya mati pun kalau takde ketupat palas 🙂",Neutral
@F13action @SoufianeAboujad ak saudia flkhalij hahya weli liya fatett mzyan wa3er ou flkhalijj,Positive
. @yasminenesrine3 @kratikaonly chofi nti fach goltiliha 3aydini fi 3id miladi madathach fik wana b9ali ghir rjliha nboshom bach thdar,Neutral
@BrianHannna @FaWissammt2 rani m3ak f klamek li katbo ghalt w surment ykon sghir f 3a9lo wela habin fitna,Negative
#HANANEELKHADER B9AW NA3SSIN BA9A LIHOM 100 OYDIW SADARA PLEASE HAL3ARR B9A GHIR LYOUM BLAMA T7ACHMOUNA ORAH GHIR L7AD MA3ANDKOM 7TA 3ODR,Negative
"DRARI DERIYAT , NTLA9AW M3A 23H F LA BOITE #SUNSET JIIW NZAHIWHA KAYNIN RWAPA 3ZAAZ 3LIKOM NKHALIW DAKSHI MASTOR TATJIW OTFAHMO",Neutral
@L7argouss @Yabucky ghir matferkernich f dik le match.. limite mbyou3 😂,Negative
@missmorocco2014 ana makhayfa mne had ana li brit nwosl lik anak mlikatbday diri bhal dok tesawr katbyni ana 9adyet sahra 9abla le ni9ach,Neutral
@Morocco_EXOL @weareoneEXO @B_hundred_Hyun @layzhang Ana ndir m3akom chi baraka 9lila mn hada o nmchi l comptes lakhrin #MERRIES_POWER For #EXO @weareoneEXO @B_hundred_Hyun @layzhang,Positive
@IbtissamQuotes @123mondial f mat3am rami 3ayach ba3d khorojha mn academy btabt ma3raftch tarikh #IbtissamTiskat,Neutral
@ro0osla YARHAM WALDIK HABSSI 3LINA TAG RAHOM YADKHLOLAH SAHAFIEN W FANANIN HNA MALINA AYA KABRO CHOUIA TJIBO F LES PROBLEME L3ANDKOM,Neutral
@AmraneAlger ya 5ti ra7mo sohila wach ma3yitoch ana maghribiya hadik rah fans hanan 7ram 3likom ihab o sohila rahom 2 mrad,Negative
#IbtissamTiskat arwa barnamaj dyalha hadi hal9a 9bl akhiira mn had mawssim bla matherjoha otb9aw talbo b iibtissam ...,Neutral
@_dr11mer_ ma3rftch man lawl kany mali nazlt kayn chi ghalat bant lihom ghir belgharam inazloha blghalat,Neutral
3adi ikharjo Ihab Bach tb9a ra9issa impossible ib9a tebal bla ra9issa #ihabamir #ستاراك_طلعت_ريحتكم,Negative
"@MarouaZahour aaahh fhemt !! la la kolchi ghaydoz mzian, Elie w Ali ghaykono homa lewlin kaytsenawha w dik lbent driyfa lobnania ^^",Positive
@HirtNizar ah hhhh setmo fiha chi jouj marrat,Neutral
@khml5956 @Fatimae06 ana fb w ghir db,Neutral
@Ranya_TN @SousseNesrine wmachetch moughribi ysseb Nassim just twanssa ysebou ihab pk mane3refchi !! law 3ala sout kan 3end ghada wmakhdatch,Neutral
@le3zaoui jte jur Hahaha Fintani 7ta hebbet jaj bach nselem ban lia kaydir Chi chofate machi homahadok wana n7der rassi wmchit,Neutral
@MariamDch @FatineStar @TheMurexDor wa hadak jamal fayad qal la mal hazem li kayn 3endo chi oghnia ?,Neutral
@HanRaphy aji fin katsam3i 3tina mabghach ykhdam liya,Neutral
@RamsisRa kayn ta noukhala o ch3ir,Negative
@SoufianeAboujad o chkouun 9aal ghayr daalek ohib sawt douniaa ...wa a3cha9 sawt ibtissam lihowa sawt adii bassit,Positive
@wissamtiskat hhhh iwa allah yekemel bikhir matensaynach f 3erss,Positive
@bisan21211667 deriya khedaama a33ibad lah ra kharjat 3 aghani mn star ldaba o3andha 2 aghani khrinokatwejed l mawazin..!!,Positive
@RaphaelJabbour1 ana bhibak bazaf khalik m3a hanan orak jito m3a ba3dyatkom katham9o raniw lia ornia bjouj bikom bizooooo,Positive
@8dadLA bizness meziane 👍walakin 3andak diri lcridi l' @Hatimuuus ra makaykhalech @ucef79 @Hyperconnard,Neutral
@sarabenchekro awediii maywasslk ghir limktab lik khaliha dir mafjahdhaa bghit ana dakdolm likidlam nass ikhrej liha f teriktha ...,Negative
"Ghaliban ljassous kaykon chaf chrono f idih f rec, gha howa dak l chrono 9riba t9ada lih l7jra wla m3douda",Neutral
@samirabouanane 5ti rah t3atlo bach italbo biha daba rah lassami wat7ato 7na talbna bibtissam mli 5rjat mn lacademy,Negative
Ta kfch bnadm kaml li ftwitter kitseta ela dak joji,Neutral
@YassineWow @MohamedAboutao1 Chooof bla mat3ti l2a3dar lrassk 79aa sakn bo7dii rak gha katkhraa ila kan hada lmochkiiil sahla hbet lt7t oha lmochkil t7eel katghtii chemss blghrbaal db bynti bla loser dorigine fach bditi kat3ti l2a3dar lrassk .,Negative
#رفاييل_ابن_المغرب yalah nachto lhashtag w bayno hobkom la rapahel bi lmaghrib w ydkhol l trend #RaphaelJabbour,Positive
@samirabouanane Salam samira brit nsowelk kantmna tjawbini walaw mera we7da wach ana dert lik Chi haja.,Negative
Wa bnadm msali m3a kerro tfo,Negative
"@Un_Marocain 3ach darori sifara , rah ma3mr daro chaghab dak mazembe wakha kayghwto mais ghir f bab l hotel w dakchi",Negative
@souka_19_7 @souka_official mafakartich danya wa zman hada alahoma la chamata :-\,Negative
"@LeLouuuup Hadi ghir petite balade, onta chadditi tri9, mawafatek bernoussi, mawa9fatek ain 7arouda?? 😂😂",Neutral
